"species","region","tons","product","year","sc_name","en_name"
"JUREL","VIII",0,"oil",2014,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","VIII",0,"oil",2014,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA DE COLA","VIII",0,"oil",2014,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","VIII",0,"oil",2014,"Stromateus stellatus","Starry butterfish"
"PEJERREY DE MAR","VIII",0,"oil",2014,"Odontesthes regia","Chilean silverside"
"PESCADO NO CLASIFICADO","VIII",0,"oil",2014,"Pescado","Fish"
"REINETA","VIII",0,"oil",2014,"Brama australis","Southern rays bream"
"SARDINA AUSTRAL","VIII",0,"oil",2014,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","VIII",0,"oil",2014,"Strangomera bentincki","Araucanian herring"
"CALAMAR","VIII",0,"oil",2014,"Loligo gahi","Patagonian squid"
"JIBIA O CALAMAR ROJO","VIII",0,"oil",2014,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO COLORADO","VIII",0,"oil",2014,"Pleuroncodes monodon","Red squat lobster"
"LANGOSTINO ENANO","VIII",0,"oil",2014,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","IX",0,"oil",2014,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","IX",0,"oil",2014,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","IX",0,"oil",2014,"Normanichthys crockeri","Mote sculpin"
"CABALLA","IX",0,"oil",2014,"Scomber japonicus","Chub mackerel"
"JUREL","IX",0,"oil",2014,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","IX",0,"oil",2014,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA DE COLA","IX",0,"oil",2014,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","IX",0,"oil",2014,"Stromateus stellatus","Starry butterfish"
"PEJERREY DE MAR","IX",0,"oil",2014,"Odontesthes regia","Chilean silverside"
"PESCADO NO CLASIFICADO","IX",0,"oil",2014,"Pescado","Fish"
"REINETA","IX",0,"oil",2014,"Brama australis","Southern rays bream"
"SARDINA AUSTRAL","IX",0,"oil",2014,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","IX",0,"oil",2014,"Strangomera bentincki","Araucanian herring"
"CALAMAR","IX",0,"oil",2014,"Loligo gahi","Patagonian squid"
"JIBIA O CALAMAR ROJO","IX",0,"oil",2014,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO COLORADO","IX",0,"oil",2014,"Pleuroncodes monodon","Red squat lobster"
"LANGOSTINO ENANO","IX",0,"oil",2014,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","XIV",0,"oil",2014,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","XIV",0,"oil",2014,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","XIV",0,"oil",2014,"Normanichthys crockeri","Mote sculpin"
"CABALLA","XIV",0,"oil",2014,"Scomber japonicus","Chub mackerel"
"JUREL","XIV",0,"oil",2014,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","XIV",0,"oil",2014,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA DE COLA","XIV",0,"oil",2014,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","XIV",0,"oil",2014,"Stromateus stellatus","Starry butterfish"
"PEJERREY DE MAR","XIV",0,"oil",2014,"Odontesthes regia","Chilean silverside"
"PESCADO NO CLASIFICADO","XIV",0,"oil",2014,"Pescado","Fish"
"REINETA","XIV",0,"oil",2014,"Brama australis","Southern rays bream"
"SARDINA AUSTRAL","XIV",0,"oil",2014,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","XIV",0,"oil",2014,"Strangomera bentincki","Araucanian herring"
"CALAMAR","XIV",0,"oil",2014,"Loligo gahi","Patagonian squid"
"JIBIA O CALAMAR ROJO","XIV",0,"oil",2014,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO COLORADO","XIV",0,"oil",2014,"Pleuroncodes monodon","Red squat lobster"
"LANGOSTINO ENANO","XIV",0,"oil",2014,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","X",0,"oil",2014,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","X",0,"oil",2014,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","X",0,"oil",2014,"Normanichthys crockeri","Mote sculpin"
"CABALLA","X",0,"oil",2014,"Scomber japonicus","Chub mackerel"
"JUREL","X",0,"oil",2014,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","X",0,"oil",2014,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA DE COLA","X",0,"oil",2014,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","X",0,"oil",2014,"Stromateus stellatus","Starry butterfish"
"PEJERREY DE MAR","X",0,"oil",2014,"Odontesthes regia","Chilean silverside"
"PESCADO NO CLASIFICADO","X",0,"oil",2014,"Pescado","Fish"
"REINETA","X",0,"oil",2014,"Brama australis","Southern rays bream"
"SARDINA AUSTRAL","X",0,"oil",2014,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","X",0,"oil",2014,"Strangomera bentincki","Araucanian herring"
"CALAMAR","X",0,"oil",2014,"Loligo gahi","Patagonian squid"
"JIBIA O CALAMAR ROJO","X",0,"oil",2014,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO COLORADO","X",0,"oil",2014,"Pleuroncodes monodon","Red squat lobster"
"LANGOSTINO ENANO","X",0,"oil",2014,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","XI",0,"oil",2014,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","XI",0,"oil",2014,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","XI",0,"oil",2014,"Normanichthys crockeri","Mote sculpin"
"CABALLA","XI",0,"oil",2014,"Scomber japonicus","Chub mackerel"
"JUREL","XI",0,"oil",2014,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","XI",0,"oil",2014,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA DE COLA","XI",0,"oil",2014,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","XI",0,"oil",2014,"Stromateus stellatus","Starry butterfish"
"PEJERREY DE MAR","XI",0,"oil",2014,"Odontesthes regia","Chilean silverside"
"PESCADO NO CLASIFICADO","XI",0,"oil",2014,"Pescado","Fish"
"REINETA","XI",0,"oil",2014,"Brama australis","Southern rays bream"
"SARDINA AUSTRAL","XI",0,"oil",2014,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","XI",0,"oil",2014,"Strangomera bentincki","Araucanian herring"
"CALAMAR","XI",0,"oil",2014,"Loligo gahi","Patagonian squid"
"JIBIA O CALAMAR ROJO","XI",0,"oil",2014,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO COLORADO","XI",0,"oil",2014,"Pleuroncodes monodon","Red squat lobster"
"LANGOSTINO ENANO","XI",0,"oil",2014,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","XII",0,"oil",2014,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","XII",0,"oil",2014,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","XII",0,"oil",2014,"Normanichthys crockeri","Mote sculpin"
"CABALLA","XII",0,"oil",2014,"Scomber japonicus","Chub mackerel"
"JUREL","XII",0,"oil",2014,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","XII",0,"oil",2014,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA DE COLA","XII",0,"oil",2014,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","XII",0,"oil",2014,"Stromateus stellatus","Starry butterfish"
"PEJERREY DE MAR","XII",0,"oil",2014,"Odontesthes regia","Chilean silverside"
"PESCADO NO CLASIFICADO","XII",0,"oil",2014,"Pescado","Fish"
"REINETA","XII",0,"oil",2014,"Brama australis","Southern rays bream"
"SARDINA AUSTRAL","XII",0,"oil",2014,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","XII",0,"oil",2014,"Strangomera bentincki","Araucanian herring"
"CALAMAR","XII",0,"oil",2014,"Loligo gahi","Patagonian squid"
"JIBIA O CALAMAR ROJO","XII",0,"oil",2014,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO COLORADO","XII",0,"oil",2014,"Pleuroncodes monodon","Red squat lobster"
"LANGOSTINO ENANO","XII",0,"oil",2014,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","RM",0,"oil",2014,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","RM",0,"oil",2014,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","RM",0,"oil",2014,"Normanichthys crockeri","Mote sculpin"
"CABALLA","RM",0,"oil",2014,"Scomber japonicus","Chub mackerel"
"JUREL","RM",0,"oil",2014,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","RM",0,"oil",2014,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA DE COLA","RM",0,"oil",2014,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","RM",0,"oil",2014,"Stromateus stellatus","Starry butterfish"
"PEJERREY DE MAR","RM",0,"oil",2014,"Odontesthes regia","Chilean silverside"
"PESCADO NO CLASIFICADO","RM",0,"oil",2014,"Pescado","Fish"
"REINETA","RM",0,"oil",2014,"Brama australis","Southern rays bream"
"SARDINA AUSTRAL","RM",0,"oil",2014,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","RM",0,"oil",2014,"Strangomera bentincki","Araucanian herring"
"CALAMAR","RM",0,"oil",2014,"Loligo gahi","Patagonian squid"
"JIBIA O CALAMAR ROJO","RM",0,"oil",2014,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO COLORADO","RM",0,"oil",2014,"Pleuroncodes monodon","Red squat lobster"
"LANGOSTINO ENANO","RM",0,"oil",2014,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","XV",0,"oil",2016,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","XV",0,"oil",2016,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","XV",0,"oil",2016,"Normanichthys crockeri","Mote sculpin"
"CABALLA","XV",0,"oil",2016,"Scomber japonicus","Chub mackerel"
"JUREL","XV",0,"oil",2016,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","XV",0,"oil",2016,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA COMUN","XV",0,"oil",2016,"Merluccius gayi gayi","South Pacific hake"
"PAMPANITO","XV",0,"oil",2016,"Stromateus stellatus","Starry butterfish"
"SARDINA AUSTRAL","XV",0,"oil",2016,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","XV",0,"oil",2016,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","XV",0,"oil",2016,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","XV",0,"oil",2016,"Dosidicus gigas","Jumbo flying squid"
"AGUJILLA","I",0,"oil",2016,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","I",0,"oil",2016,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","I",0,"oil",2016,"Normanichthys crockeri","Mote sculpin"
"CABALLA","I",0,"oil",2016,"Scomber japonicus","Chub mackerel"
"JUREL","I",0,"oil",2016,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","I",0,"oil",2016,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA COMUN","I",0,"oil",2016,"Merluccius gayi gayi","South Pacific hake"
"PAMPANITO","I",0,"oil",2016,"Stromateus stellatus","Starry butterfish"
"SARDINA AUSTRAL","I",0,"oil",2016,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","I",0,"oil",2016,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","I",0,"oil",2016,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","I",0,"oil",2016,"Dosidicus gigas","Jumbo flying squid"
"AGUJILLA","II",0,"oil",2016,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","II",0,"oil",2016,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","II",0,"oil",2016,"Normanichthys crockeri","Mote sculpin"
"CABALLA","II",0,"oil",2016,"Scomber japonicus","Chub mackerel"
"JUREL","II",0,"oil",2016,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","II",0,"oil",2016,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA COMUN","II",0,"oil",2016,"Merluccius gayi gayi","South Pacific hake"
"PAMPANITO","II",0,"oil",2016,"Stromateus stellatus","Starry butterfish"
"SARDINA AUSTRAL","II",0,"oil",2016,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","II",0,"oil",2016,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","II",0,"oil",2016,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","II",0,"oil",2016,"Dosidicus gigas","Jumbo flying squid"
"AGUJILLA","III",0,"oil",2016,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","III",0,"oil",2016,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","III",0,"oil",2016,"Normanichthys crockeri","Mote sculpin"
"CABALLA","III",0,"oil",2016,"Scomber japonicus","Chub mackerel"
"JUREL","III",0,"oil",2016,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","III",0,"oil",2016,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA COMUN","III",0,"oil",2016,"Merluccius gayi gayi","South Pacific hake"
"PAMPANITO","III",0,"oil",2016,"Stromateus stellatus","Starry butterfish"
"SARDINA AUSTRAL","III",0,"oil",2016,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","III",0,"oil",2016,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","III",0,"oil",2016,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","III",0,"oil",2016,"Dosidicus gigas","Jumbo flying squid"
"AGUJILLA","IV",0,"oil",2016,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","IV",0,"oil",2016,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","IV",0,"oil",2016,"Normanichthys crockeri","Mote sculpin"
"CABALLA","IV",0,"oil",2016,"Scomber japonicus","Chub mackerel"
"JUREL","IV",0,"oil",2016,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","IV",0,"oil",2016,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA COMUN","IV",0,"oil",2016,"Merluccius gayi gayi","South Pacific hake"
"PAMPANITO","IV",0,"oil",2016,"Stromateus stellatus","Starry butterfish"
"SARDINA AUSTRAL","IV",0,"oil",2016,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","IV",0,"oil",2016,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","IV",0,"oil",2016,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","IV",0,"oil",2016,"Dosidicus gigas","Jumbo flying squid"
"AGUJILLA","V",0,"oil",2016,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","V",0,"oil",2016,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","V",0,"oil",2016,"Normanichthys crockeri","Mote sculpin"
"CABALLA","V",0,"oil",2016,"Scomber japonicus","Chub mackerel"
"JUREL","V",0,"oil",2016,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","V",0,"oil",2016,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA COMUN","V",0,"oil",2016,"Merluccius gayi gayi","South Pacific hake"
"PAMPANITO","V",0,"oil",2016,"Stromateus stellatus","Starry butterfish"
"SARDINA AUSTRAL","V",0,"oil",2016,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","V",0,"oil",2016,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","V",0,"oil",2016,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","V",0,"oil",2016,"Dosidicus gigas","Jumbo flying squid"
"AGUJILLA","VI",0,"oil",2016,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","VI",0,"oil",2016,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","VI",0,"oil",2016,"Normanichthys crockeri","Mote sculpin"
"CABALLA","VI",0,"oil",2016,"Scomber japonicus","Chub mackerel"
"JUREL","VI",0,"oil",2016,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","VI",0,"oil",2016,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA COMUN","VI",0,"oil",2016,"Merluccius gayi gayi","South Pacific hake"
"PAMPANITO","VI",0,"oil",2016,"Stromateus stellatus","Starry butterfish"
"SARDINA AUSTRAL","VI",0,"oil",2016,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","VI",0,"oil",2016,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","VI",0,"oil",2016,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","VI",0,"oil",2016,"Dosidicus gigas","Jumbo flying squid"
"AGUJILLA","VII",0,"oil",2016,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","VII",0,"oil",2016,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","VII",0,"oil",2016,"Normanichthys crockeri","Mote sculpin"
"CABALLA","VII",0,"oil",2016,"Scomber japonicus","Chub mackerel"
"JUREL","VII",0,"oil",2016,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","VII",0,"oil",2016,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA COMUN","VII",0,"oil",2016,"Merluccius gayi gayi","South Pacific hake"
"PAMPANITO","VII",0,"oil",2016,"Stromateus stellatus","Starry butterfish"
"SARDINA AUSTRAL","VII",0,"oil",2016,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","VII",0,"oil",2016,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","VII",0,"oil",2016,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","VII",0,"oil",2016,"Dosidicus gigas","Jumbo flying squid"
"AGUJILLA","VIII",0,"oil",2016,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","VIII",0,"oil",2016,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","VIII",0,"oil",2016,"Normanichthys crockeri","Mote sculpin"
"CABALLA","VIII",0,"oil",2016,"Scomber japonicus","Chub mackerel"
"JUREL","VIII",0,"oil",2016,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","VIII",0,"oil",2016,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA COMUN","VIII",0,"oil",2016,"Merluccius gayi gayi","South Pacific hake"
"PAMPANITO","VIII",0,"oil",2016,"Stromateus stellatus","Starry butterfish"
"SARDINA AUSTRAL","VIII",0,"oil",2016,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","VIII",0,"oil",2016,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","VIII",0,"oil",2016,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","VIII",0,"oil",2016,"Dosidicus gigas","Jumbo flying squid"
"AGUJILLA","XIV",0,"oil",2016,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","XIV",0,"oil",2016,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","XIV",0,"oil",2016,"Normanichthys crockeri","Mote sculpin"
"CABALLA","XIV",0,"oil",2016,"Scomber japonicus","Chub mackerel"
"JUREL","XIV",0,"oil",2016,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","XIV",0,"oil",2016,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA COMUN","XIV",0,"oil",2016,"Merluccius gayi gayi","South Pacific hake"
"PAMPANITO","XIV",0,"oil",2016,"Stromateus stellatus","Starry butterfish"
"SARDINA AUSTRAL","XIV",0,"oil",2016,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","XIV",0,"oil",2016,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","XIV",0,"oil",2016,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","XIV",0,"oil",2016,"Dosidicus gigas","Jumbo flying squid"
"AGUJILLA","X",0,"oil",2016,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","X",0,"oil",2016,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","X",0,"oil",2016,"Normanichthys crockeri","Mote sculpin"
"CABALLA","X",0,"oil",2016,"Scomber japonicus","Chub mackerel"
"JUREL","X",0,"oil",2016,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","X",0,"oil",2016,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA COMUN","X",0,"oil",2016,"Merluccius gayi gayi","South Pacific hake"
"PAMPANITO","X",0,"oil",2016,"Stromateus stellatus","Starry butterfish"
"SARDINA AUSTRAL","X",0,"oil",2016,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","X",0,"oil",2016,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","X",0,"oil",2016,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","X",0,"oil",2016,"Dosidicus gigas","Jumbo flying squid"
"AGUJILLA","XI",0,"oil",2016,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","XI",0,"oil",2016,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","XI",0,"oil",2016,"Normanichthys crockeri","Mote sculpin"
"CABALLA","XI",0,"oil",2016,"Scomber japonicus","Chub mackerel"
"JUREL","XI",0,"oil",2016,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","XI",0,"oil",2016,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA COMUN","XI",0,"oil",2016,"Merluccius gayi gayi","South Pacific hake"
"PAMPANITO","XI",0,"oil",2016,"Stromateus stellatus","Starry butterfish"
"SARDINA AUSTRAL","XI",0,"oil",2016,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","XI",0,"oil",2016,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","XI",0,"oil",2016,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","XI",0,"oil",2016,"Dosidicus gigas","Jumbo flying squid"
"AGUJILLA","XII",0,"oil",2016,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","XII",0,"oil",2016,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","XII",0,"oil",2016,"Normanichthys crockeri","Mote sculpin"
"CABALLA","XII",0,"oil",2016,"Scomber japonicus","Chub mackerel"
"JUREL","XII",0,"oil",2016,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","XII",0,"oil",2016,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA COMUN","XII",0,"oil",2016,"Merluccius gayi gayi","South Pacific hake"
"PAMPANITO","XII",0,"oil",2016,"Stromateus stellatus","Starry butterfish"
"SARDINA AUSTRAL","XII",0,"oil",2016,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","XII",0,"oil",2016,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","XII",0,"oil",2016,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","XII",0,"oil",2016,"Dosidicus gigas","Jumbo flying squid"
"AGUJILLA","RM",0,"oil",2016,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","RM",0,"oil",2016,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","RM",0,"oil",2016,"Normanichthys crockeri","Mote sculpin"
"CABALLA","RM",0,"oil",2016,"Scomber japonicus","Chub mackerel"
"JUREL","RM",0,"oil",2016,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","RM",0,"oil",2016,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA COMUN","RM",0,"oil",2016,"Merluccius gayi gayi","South Pacific hake"
"PAMPANITO","RM",0,"oil",2016,"Stromateus stellatus","Starry butterfish"
"SARDINA AUSTRAL","RM",0,"oil",2016,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","RM",0,"oil",2016,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","RM",0,"oil",2016,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","RM",0,"oil",2016,"Dosidicus gigas","Jumbo flying squid"
"PELILLO","XV",0,"agar",2013,"Gracilaria spp.","Red algae gracilaria"
"PELILLO","I",0,"agar",2013,"Gracilaria spp.","Red algae gracilaria"
"PELILLO","II",0,"agar",2013,"Gracilaria spp.","Red algae gracilaria"
"PELILLO","III",0,"agar",2013,"Gracilaria spp.","Red algae gracilaria"
"PELILLO","IV",0,"agar",2013,"Gracilaria spp.","Red algae gracilaria"
"PELILLO","V",4313,"agar",2013,"Gracilaria spp.","Red algae gracilaria"
"PELILLO","VI",0,"agar",2013,"Gracilaria spp.","Red algae gracilaria"
"PELILLO","VII",0,"agar",2013,"Gracilaria spp.","Red algae gracilaria"
"PELILLO","VIII",4426,"agar",2013,"Gracilaria spp.","Red algae gracilaria"
